Symbol	Type	Sector	Mcap
5PAISA	5paisa Capital	Capital Markets Companies	1
BIRLAMONEY	Adit.Birla Money	Capital Markets Companies	1
GCSL	Gretex Corporate	Capital Markets Companies	1
EMKAY	Emk.Global Fin.	Capital Markets Companies	1
531359	Shriram AMC	Capital Markets Companies	1
544141	Pune e	Capital Markets Companies	1
512393	Shardul Sec.	Capital Markets Companies	1
500069	Quest Capital	Capital Markets Companies	1
ALMONDZ	Almondz Global	Capital Markets Companies	1
IVC	IL&FS Inv.Manag.	Capital Markets Companies	1
KEYFINSERV	Keynote Finan.	Capital Markets Companies	1
544340	Rikhav Securitie	Capital Markets Companies	1
INDBANK	Indbank Merchant	Capital Markets Companies	1
530585	Swastika Investm	Capital Markets Companies	1
BEACON	Beacon Trust.	Capital Markets Companies	1
STEELCITY	Steel City Sec.	Capital Markets Companies	1
511200	Munoth Capital	Capital Markets Companies	1
540192	LKP Securities	Capital Markets Companies	1
INVENTURE	Inventure Grow.	Capital Markets Companies	1
543753	Dharni Capital	Capital Markets Companies	1
530723	Asit C Mehta Fin	Capital Markets Companies	1
DBSTOCKBRO	DB Intl.Stock	Capital Markets Companies	1
532053	Wallfort Fin.	Capital Markets Companies	1
531861	Joindre Capital	Capital Markets Companies	1
544560	Sodhani Capital	Capital Markets Companies	1
538862	My Money Sec.	Capital Markets Companies	1
531176	Mefcom Capital	Capital Markets Companies	1
HYBRIDFIN	Hybrid Financial	Capital Markets Companies	1
531600	Gogia Capital	Capital Markets Companies	1
21STCENMGM	21st Cent. Mgmt.	Capital Markets Companies	1
KHANDSE	Khandwala Sec.	Capital Markets Companies	1
ONELIFECAP	Onelife Capital	Capital Markets Companies	1
535431	GCM Securit.	Capital Markets Companies	1
543623	Vedant Asset	Capital Markets Companies	1
539692	Interactive Fin	Capital Markets Companies	1
ULTRACEMCO	UltraTech Cem.	Cement & Cement Products Companies	1
GRASIM	Grasim Inds	Cement & Cement Products Companies	1
AMBUJACEM	Ambuja Cements	Cement & Cement Products Companies	1
SHREECEM	Shree Cement	Cement & Cement Products Companies	1
JKCEMENT	J K Cements	Cement & Cement Products Companies	1
DALBHARAT	Dalmia BharatLtd	Cement & Cement Products Companies	1
ACC	ACC	Cement & Cement Products Companies	1
RAMCOCEM	The Ramco Cement	Cement & Cement Products Companies	1
JSWCEMENT	JSW Cement	Cement & Cement Products Companies	1
INDIACEM	India Cements	Cement & Cement Products Companies	1
NUVOCO	Nuvoco Vistas	Cement & Cement Products Companies	1
JKLAKSHMI	JK Lakshmi Cem.	Cement & Cement Products Companies	1
STARCEMENT	Star Cement	Cement & Cement Products Companies	1
BIRLACORPN	Birla Corpn.	Cement & Cement Products Companies	1
PRSMJOHNSN	Prism Johnson	Cement & Cement Products Companies	1
HEIDELBERG	Heidelberg Cem.	Cement & Cement Products Companies	1
ORIENTCEM	Orient Cement	Cement & Cement Products Companies	1
SAGCEM	Sagar Cements	Cement & Cement Products Companies	1
KCP	K C P	Cement & Cement Products Companies	1
MANGLMCEM	Mangalam Cement	Cement & Cement Products Companies	1
SANGHIIND	Sanghi Industrie	Cement & Cement Products Companies	1
SHREDIGCEM	Sh. Digvijay Cem	Cement & Cement Products Companies	1
DECCANCE	Deccan Cements	Cement & Cement Products Companies	1
SAURASHCEM	Saurashtra Cem.	Cement & Cement Products Companies	1
BIGBLOC	BIGBLOC Const.	Cement & Cement Products Companies	1
NCLIND	NCL Industries	Cement & Cement Products Companies	1
532323	Shiva Cement	Cement & Cement Products Companies	1
ACL	Andhra Cements	Cement & Cement Products Companies	1
VISAKAIND	Visaka Industrie	Cement & Cement Products Companies	1
APCL	Anjani Portland	Cement & Cement Products Companies	1
530977	Shri Keshav	Cement & Cement Products Companies	1
KESORAMIND	Kesoram Inds.	Cement & Cement Products Companies	1
539620	Kanoria Energy	Cement & Cement Products Companies	1
KAKATCEM	Kakatiya Cement	Cement & Cement Products Companies	1
500322	Panyam Cement	Cement & Cement Products Companies	1
BVCL	Barak Valley	Cement & Cement Products Companies	1
518053	Sri Chakra Cem.	Cement & Cement Products Companies	1
518011	Keerthi Indus	Cement & Cement Products Companies	1
530265	Sainik Finance	Cement & Cement Products Companies	1
502133	Hemadri Cements	Cement & Cement Products Companies	1
531797	Scan Projects	Cement & Cement Products Companies	1
526941	Vaishno Cement	Cement & Cement Products Companies	1
531444	Vardhman Concr.	Cement & Cement Products Companies	1
PIDILITIND	Pidilite Inds.	Chemicals & Petrochemicals Companies	1
SOLARINDS	Solar Industries	Chemicals & Petrochemicals Companies	1
SRF	SRF	Chemicals & Petrochemicals Companies	1
LINDEINDIA	Linde India	Chemicals & Petrochemicals Companies	1
FLUOROCHEM	Gujarat Fluoroch	Chemicals & Petrochemicals Companies	1
NAVINFLUOR	Navin Fluo.Intl.	Chemicals & Petrochemicals Companies	1
HSCL	Himadri Special	Chemicals & Petrochemicals Companies	1
DEEPAKNTR	Deepak Nitrite	Chemicals & Petrochemicals Companies	1
TATACHEM	Tata Chemicals	Chemicals & Petrochemicals Companies	1
BASF	BASF India	Chemicals & Petrochemicals Companies	1
ATUL	Atul	Chemicals & Petrochemicals Companies	1
VINATIORGA	Vinati Organics	Chemicals & Petrochemicals Companies	1
DEEPAKFERT	Deepak Fertilis.	Chemicals & Petrochemicals Companies	1
ANURAS	Anupam Rasayan	Chemicals & Petrochemicals Companies	1
SWANCORP	Swan Corp	Chemicals & Petrochemicals Companies	1
FINEORG	Fine Organic	Chemicals & Petrochemicals Companies	1
AARTIIND	Aarti Industries	Chemicals & Petrochemicals Companies	1
PRIVISCL	Privi Speci.	Chemicals & Petrochemicals Companies	1
PCBL	PCBL Chemical	Chemicals & Petrochemicals Companies	1
SPLPETRO	Supreme Petroch.	Chemicals & Petrochemicals Companies	1
AETHER	Aether Industri.	Chemicals & Petrochemicals Companies	1
JUBLINGREA	Jubilant Ingrev.	Chemicals & Petrochemicals Companies	1
CLEAN	Clean Science	Chemicals & Petrochemicals Companies	1
ALKYLAMINE	Alkyl Amines	Chemicals & Petrochemicals Companies	1
SUDARSCHEM	Sudarshan Chem.	Chemicals & Petrochemicals Companies	1
GNFC	G N F C	Chemicals & Petrochemicals Companies	1
500123	Elantas Beck	Chemicals & Petrochemicals Companies	1
GALAXYSURF	Galaxy Surfact.	Chemicals & Petrochemicals Companies	1
EPIGRAL	Epigral	Chemicals & Petrochemicals Companies	1
ACI	Archean Chemical	Chemicals & Petrochemicals Companies	1
GHCL	GHCL	Chemicals & Petrochemicals Companies	1
514440	Blue Pearl Agri	Chemicals & Petrochemicals Companies	1
ELLEN	Ellen.Indl.Gas	Chemicals & Petrochemicals Companies	1
LXCHEM	Laxmi Organic	Chemicals & Petrochemicals Companies	1
REFEX	Refex Industries	Chemicals & Petrochemicals Companies	1
CHEMPLASTS	Chemplast Sanmar	Chemicals & Petrochemicals Companies	1
506854	Tanfac Inds.	Chemicals & Petrochemicals Companies	1
GUJALKALI	Gujarat Alkalies	Chemicals & Petrochemicals Companies	1
KIRIINDUS	Kiri Industries	Chemicals & Petrochemicals Companies	1
BALAMINES	Balaji Amines	Chemicals & Petrochemicals Companies	1
STYRENIX	Styrenix Perfor.	Chemicals & Petrochemicals Companies	1
GRAUWEIL	Grauer & Weil	Chemicals & Petrochemicals Companies	1
RAIN	Rain Industries	Chemicals & Petrochemicals Companies	1
JUBLCPL	Jubilant Agri	Chemicals & Petrochemicals Companies	1
FOSECOIND	Foseco India	Chemicals & Petrochemicals Companies	1
VISHNU	Vishnu Chemicals	Chemicals & Petrochemicals Companies	1
ROSSARI	Rossari Biotech	Chemicals & Petrochemicals Companies	1
TATVA	Tatva Chintan	Chemicals & Petrochemicals Companies	1
DDEVPLSTIK	DDev Plastiks	Chemicals & Petrochemicals Companies	1
FCL	Fineotex Chem	Chemicals & Petrochemicals Companies	1
PREMEXPLN	Prem. Explosives	Chemicals & Petrochemicals Companies	1
NOCIL	NOCIL	Chemicals & Petrochemicals Companies	1
CAMLINFINE	Camlin Fine	Chemicals & Petrochemicals Companies	1
NEOGEN	Neogen Chemicals	Chemicals & Petrochemicals Companies	1
TIRUMALCHM	Thirumalai Chem.	Chemicals & Petrochemicals Companies	1
542012	A-1	Chemicals & Petrochemicals Companies	1
504092	Indokem	Chemicals & Petrochemicals Companies	1
SHK	S H Kelkar & Co.	Chemicals & Petrochemicals Companies	1
BEPL	Bhansali Engg.	Chemicals & Petrochemicals Companies	1
YASHO	Yasho Industries	Chemicals & Petrochemicals Companies	1
VIDHIING	Vidhi Specialty	Chemicals & Petrochemicals Companies	1
DCW	DCW	Chemicals & Petrochemicals Companies	1
STALLION	Stallion India	Chemicals & Petrochemicals Companies	1
GOCLCORP	GOCL Corpn.	Chemicals & Petrochemicals Companies	1
JGCHEM	J.G.Chemicals	Chemicals & Petrochemicals Companies	1
PAUSHAKLTD	Paushak	Chemicals & Petrochemicals Companies	1
514448	Jyoti Resins	Chemicals & Petrochemicals Companies	1
PLATIND	Platinum Industr	Chemicals & Petrochemicals Companies	1
SHREEPUSHK	Sh.Pushkar Chem.	Chemicals & Petrochemicals Companies	1
506685	Ultramarine Pig.	Chemicals & Petrochemicals Companies	1
507753	TGV Sraac	Chemicals & Petrochemicals Companies	1
IGPL	I G Petrochems	Chemicals & Petrochemicals Companies	1
EXCELINDUS	Excel Industries	Chemicals & Petrochemicals Companies	1
AGARIND	Agarwal Indl.	Chemicals & Petrochemicals Companies	1
MANALIPETC	Manali Petrochem	Chemicals & Petrochemicals Companies	1
AMNPLST	Amines & Plast.	Chemicals & Petrochemicals Companies	1
OAL	Oriental Aromat.	Chemicals & Petrochemicals Companies	1
ANDHRSUGAR	Andhra Sugars	Chemicals & Petrochemicals Companies	1
HEUBACHIND	Heubach Colorant	Chemicals & Petrochemicals Companies	1
UNIENTER	Uniphos Enter.	Chemicals & Petrochemicals Companies	1
TNPETRO	T N Petro Prod.	Chemicals & Petrochemicals Companies	1
FAIRCHEMOR	Fairchem Organic	Chemicals & Petrochemicals Companies	1
530845	Sunshield Chem.	Chemicals & Petrochemicals Companies	1
INDOAMIN	Indo Amines	Chemicals & Petrochemicals Companies	1
SRHHYPOLTD	Sr.Rayala.Hypo	Chemicals & Petrochemicals Companies	1
506597	Amal	Chemicals & Petrochemicals Companies	1
INDOBORAX	Indo Borax & Ch.	Chemicals & Petrochemicals Companies	1
524717	Titan Biotech	Chemicals & Petrochemicals Companies	1
BHAGERIA	Bhageria Indust.	Chemicals & Petrochemicals Companies	1
SACHEEROME	Sacheerome	Chemicals & Petrochemicals Companies	1
GEMAROMA	Gem Aromatics	Chemicals & Petrochemicals Companies	1
VALIANTORG	Valiant Organics	Chemicals & Petrochemicals Companies	1
CHEMCON	Chemcon Special.	Chemicals & Petrochemicals Companies	1
506532	Nitta Gelatin	Chemicals & Petrochemicals Companies	1
KOTHARIPET	Kothari Petroche	Chemicals & Petrochemicals Companies	1
CHEMFAB	Chemfab Alka.	Chemicals & Petrochemicals Companies	1
506687	Transpek Inds.	Chemicals & Petrochemicals Companies	1
DMCC	DMCC Speciality	Chemicals & Petrochemicals Companies	1
BODALCHEM	Bodal Chemicals	Chemicals & Petrochemicals Companies	1
JAYAGROGN	Jayant Agro Org.	Chemicals & Petrochemicals Companies	1
543828	Sudarshan Pharma	Chemicals & Petrochemicals Companies	1
506808	Tuticorin Alkali	Chemicals & Petrochemicals Companies	1
PRIMO	Primo Chemicals	Chemicals & Petrochemicals Companies	1
539195	POCL Enterprises	Chemicals & Petrochemicals Companies	1
530477	Vikram Thermo	Chemicals & Petrochemicals Companies	1
KRONOX	Kronox Lab	Chemicals & Petrochemicals Companies	1
514183	Black Rose Indus	Chemicals & Petrochemicals Companies	1
543497	Bhatia Colour	Chemicals & Petrochemicals Companies	1
PASUPTAC	Pasupati Acrylon	Chemicals & Petrochemicals Companies	1
OCCLLTD	OCCL	Chemicals & Petrochemicals Companies	1
DICIND	DIC India	Chemicals & Petrochemicals Companies	1
LORDSCHLO	Lords Chloro	Chemicals & Petrochemicals Companies	1
VINYLINDIA	Vinyl Chemicals	Chemicals & Petrochemicals Companies	1
SRD	Shankar Lal Ram.	Chemicals & Petrochemicals Companies	1
526159	Nikhil Adhesives	Chemicals & Petrochemicals Companies	1
PLASTIBLEN	Plastiblends (I)	Chemicals & Petrochemicals Companies	1
500012	Andhra Petrochem	Chemicals & Petrochemicals Companies	1
MANORG	Mangalam Organic	Chemicals & Petrochemicals Companies	1
CHEMBONDCH	Chembond Chemic.	Chemicals & Petrochemicals Companies	1
530627	Vipul Organics	Chemicals & Petrochemicals Companies	1
544272	Shiv Texchem	Chemicals & Petrochemicals Companies	1
HPAL	HP Adhesives	Chemicals & Petrochemicals Companies	1
NEPTUNE	Neptune Pet.	Chemicals & Petrochemicals Companies	1
506528	Keltech Energies	Chemicals & Petrochemicals Companies	1
AARTISURF	Aarti Surfactant	Chemicals & Petrochemicals Companies	1
DYNPRO	Dynemic Products	Chemicals & Petrochemicals Companies	1
524634	Alufluoride	Chemicals & Petrochemicals Companies	1
524444	Evexia Lifecare	Chemicals & Petrochemicals Companies	1
ASAHISONG	Asahi Songwon	Chemicals & Petrochemicals Companies	1
DHARIWAL	Dhariwalcorp	Chemicals & Petrochemicals Companies	1
543993	ARCL Organics	Chemicals & Petrochemicals Companies	1
544369	Beezaasan Exp.	Chemicals & Petrochemicals Companies	1
544205	National Perox.	Chemicals & Petrochemicals Companies	1
544551	Bhavik Enterpris	Chemicals & Petrochemicals Companies	1
VIKASECO	Vikas Ecotech	Chemicals & Petrochemicals Companies	1
DUCOL	Ducol Organics	Chemicals & Petrochemicals Companies	1
526169	Multibase India	Chemicals & Petrochemicals Companies	1
523586	Indian Toners	Chemicals & Petrochemicals Companies	1
PODDARMENT	Poddar Pigments	Chemicals & Petrochemicals Companies	1
DIAMINESQ	Diamines & Chem.	Chemicals & Petrochemicals Companies	1
531253	India Gelatine	Chemicals & Petrochemicals Companies	1
524174	Kesar Petroprod.	Chemicals & Petrochemicals Companies	1
ARVEE	Arvee Laborat.	Chemicals & Petrochemicals Companies	1
CHEMBOND	Chembond Materi.	Chemicals & Petrochemicals Companies	1
SADHNANIQ	Sadhana Nitro	Chemicals & Petrochemicals Companies	1
524592	Jaysynth Orgo	Chemicals & Petrochemicals Companies	1
526739	Narmada Gelatine	Chemicals & Petrochemicals Companies	1
544460	Patel Chem	Chemicals & Petrochemicals Companies	1
500449	Hind.Organ.Chem.	Chemicals & Petrochemicals Companies	1
AKSHARCHEM	AksharChem (I)	Chemicals & Petrochemicals Companies	1
513353	Cochin Minerals	Chemicals & Petrochemicals Companies	1
526821	Dai-ichi Karkari	Chemicals & Petrochemicals Companies	1
RAJPUTANA	Rajputana Bio.	Chemicals & Petrochemicals Companies	1
IEML	Indian Emuls	Chemicals & Petrochemicals Companies	1
ISHANCH	Ishan Dyes	Chemicals & Petrochemicals Companies	1
IPHL	Indian Phosphate	Chemicals & Petrochemicals Companies	1
540395	Chemcrux Enterp.	Chemicals & Petrochemicals Companies	1
IVP	IVP	Chemicals & Petrochemicals Companies	1
544584	SK Minerals & Additives	Chemicals & Petrochemicals Companies	1
538896	Kanchi Karpooram	Chemicals & Petrochemicals Companies	1
HPIL	Hindprakash Indu	Chemicals & Petrochemicals Companies	1
HINDCON	Hindcon Chemical	Chemicals & Petrochemicals Companies	1
VITAL	Vital Chemtech	Chemicals & Petrochemicals Companies	1
507645	Polson	Chemicals & Petrochemicals Companies	1
JOCIL	Jocil	Chemicals & Petrochemicals Companies	1
544036	Deepak Chemtex	Chemicals & Petrochemicals Companies	1
RNPL	Renol Polychem	Chemicals & Petrochemicals Companies	1
524218	Resonance Speci.	Chemicals & Petrochemicals Companies	1
MAHICKRA	Mahickra Chem.	Chemicals & Petrochemicals Companies	1
506579	AG Ventures	Chemicals & Petrochemicals Companies	1
SILKFLEX	Silkflex Polymer	Chemicals & Petrochemicals Companies	1
506640	ZR2 Bioenergy	Chemicals & Petrochemicals Companies	1
544327	Technichem Org.	Chemicals & Petrochemicals Companies	1
541778	Deep Polymers	Chemicals & Petrochemicals Companies	1
524564	Gayatri BioOrga.	Chemicals & Petrochemicals Companies	1
526409	KKalpana Inds.	Chemicals & Petrochemicals Companies	1
539939	Yash Chemex	Chemicals & Petrochemicals Companies	1
514165	Indian Acrylics	Chemicals & Petrochemicals Companies	1
544472	Mehul Colours	Chemicals & Petrochemicals Companies	1
PARAGON	Paragon Fine	Chemicals & Petrochemicals Companies	1
531163	Kemistar Corp.	Chemicals & Petrochemicals Companies	1
544308	Hilltone Softwar	Chemicals & Petrochemicals Companies	1
506605	Polychem	Chemicals & Petrochemicals Companies	1
544582	Shlokka Dyes	Chemicals & Petrochemicals Companies	1
ALKALI	Alkali Metals	Chemicals & Petrochemicals Companies	1
524640	Archit Organosys	Chemicals & Petrochemicals Companies	1
AMBANIORGO	Ambani Orgochem	Chemicals & Petrochemicals Companies	1
526335	Shreyas Interm.	Chemicals & Petrochemicals Companies	1
SNEHAA	Snehaa Organics	Chemicals & Petrochemicals Companies	1
544265	Nexxus Petro	Chemicals & Petrochemicals Companies	1
540204	Eiko Lifescience	Chemicals & Petrochemicals Companies	1
524336	Sh. Hari Chem.	Chemicals & Petrochemicals Companies	1
506734	Mysore Petro	Chemicals & Petrochemicals Companies	1
519097	Ritesh Intl.	Chemicals & Petrochemicals Companies	1
UCL	Ushanti Colour	Chemicals & Petrochemicals Companies	1
524156	TCM	Chemicals & Petrochemicals Companies	1
SEYAIND	Seya Industries	Chemicals & Petrochemicals Companies	1
530825	Daikaffil Chem	Chemicals & Petrochemicals Companies	1
507813	Natl. Oxygen	Chemicals & Petrochemicals Companies	1
UNILEX	Unilex Colour &C	Chemicals & Petrochemicals Companies	1
509597	Hardcast.& Waud	Chemicals & Petrochemicals Companies	1
531454	Polylink Poly.	Chemicals & Petrochemicals Companies	1
526231	Standard Surfact	Chemicals & Petrochemicals Companies	1
524818	Dynamic Industri	Chemicals & Petrochemicals Companies	1
526269	Crestchem	Chemicals & Petrochemicals Companies	1
506858	Guj. Petrosynth.	Chemicals & Petrochemicals Companies	1
524038	Venlon Enterpris	Chemicals & Petrochemicals Companies	1
KSHITIJPOL	Kshitij Polyline	Chemicals & Petrochemicals Companies	1
TECILCHEM	TECIL Chemical	Chemicals & Petrochemicals Companies	1
